pack,level,seed,policy,outcome,turns,game_tick,cash,resources,economy_value,units_killed,units_lost,explored_pct,error
maint-sell-and-recoup-cash,medium,4,stall,loss,87,7833,3000,0,3000,0,0,6.82,
maint-sell-and-recoup-cash,hard,1,stall,loss,87,7833,2800,0,2800,0,0,9.31,
maint-sell-and-recoup-cash,hard,2,stall,loss,87,7833,2800,0,2800,0,0,8.33,
maint-sell-and-recoup-cash,hard,3,stall,loss,87,7833,2800,0,2800,0,0,9.31,
maint-sell-and-recoup-cash,hard,4,stall,loss,87,7833,2800,0,2800,0,0,8.33,
mcv-deploy-and-build,easy,1,stall,loss,23,2073,1000,0,1000,0,0,1.48,
mcv-deploy-and-build,easy,2,stall,loss,23,2073,1000,0,1000,0,0,1.48,
mcv-deploy-and-build,easy,3,stall,loss,23,2073,1000,0,1000,0,0,1.48,
mcv-deploy-and-build,easy,4,stall,loss,23,2073,1000,0,1000,0,0,1.48,
mcv-deploy-and-build,medium,1,stall,loss,9,813,1000,0,1000,0,0,1.48,
mcv-deploy-and-build,medium,2,stall,loss,9,813,1000,0,1000,0,0,1.48,
mcv-deploy-and-build,medium,3,stall,loss,9,813,1000,0,1000,0,0,1.48,
mcv-deploy-and-build,medium,4,stall,loss,9,813,1000,0,1000,0,0,1.48,
mcv-deploy-and-build,hard,1,stall,loss,9,813,1500,0,1500,0,0,1.48,
mcv-deploy-and-build,hard,2,stall,loss,9,813,1500,0,1500,0,0,1.48,
mcv-deploy-and-build,hard,3,stall,loss,9,813,1500,0,1500,0,0,1.48,
mcv-deploy-and-build,hard,4,stall,loss,9,813,1500,0,1500,0,0,1.48,
mcv-deploy-defensible-site,easy,1,stall,loss,17,1533,1000,0,1000,0,0,1.26,
mcv-deploy-defensible-site,easy,2,stall,loss,17,1533,1000,0,1000,0,0,1.26,
mcv-deploy-defensible-site,easy,3,stall,loss,17,1533,1000,0,1000,0,0,1.26,
mcv-deploy-defensible-site,easy,4,stall,loss,17,1533,1000,0,1000,0,0,1.26,
mcv-deploy-defensible-site,medium,1,stall,loss,21,1536,1000,0,1000,0,1,1.62,
mcv-deploy-defensible-site,medium,2,stall,loss,21,1536,1000,0,1000,0,1,1.62,
mcv-deploy-defensible-site,medium,3,stall,loss,21,1536,1000,0,1000,0,1,1.62,
mcv-deploy-defensible-site,medium,4,stall,loss,21,1536,1000,0,1000,0,1,1.62,
mcv-deploy-defensible-site,hard,1,stall,loss,21,1512,1000,0,1000,0,1,1.77,
mcv-deploy-defensible-site,hard,2,stall,loss,19,1416,1000,0,1000,0,1,1.77,
mcv-deploy-defensible-site,hard,3,stall,loss,21,1512,1000,0,1000,0,1,1.77,
mcv-deploy-defensible-site,hard,4,stall,loss,19,1416,1000,0,1000,0,1,1.77,
mcv-deploy-near-resource,easy,1,stall,loss,60,5403,6000,0,6000,0,0,8.36,
mcv-deploy-near-resource,easy,2,stall,loss,60,5403,6000,0,6000,0,0,8.36,
mcv-deploy-near-resource,easy,3,stall,loss,60,5403,6000,0,6000,0,0,8.36,
mcv-deploy-near-resource,easy,4,stall,loss,60,5403,6000,0,6000,0,0,8.36,
mcv-deploy-near-resource,medium,1,stall,loss,50,4503,5000,0,5000,0,0,8.24,
mcv-deploy-near-resource,medium,2,stall,loss,50,4503,5000,0,5000,0,0,8.24,
mcv-deploy-near-resource,medium,3,stall,loss,50,4503,5000,0,5000,0,0,8.24,
mcv-deploy-near-resource,medium,4,stall,loss,50,4503,5000,0,5000,0,0,8.24,
mcv-deploy-near-resource,hard,1,stall,loss,60,5403,6000,0,6000,0,0,8.36,
mcv-deploy-near-resource,hard,2,stall,loss,60,5403,6000,0,6000,0,0,8.36,
mcv-deploy-near-resource,hard,3,stall,loss,60,5403,6000,0,6000,0,0,8.36,
mcv-deploy-near-resource,hard,4,stall,loss,60,5403,6000,0,6000,0,0,8.36,
mcv-deploy-relocate-under-pressure,easy,1,stall,loss,23,1818,0,0,0,0,0,8.23,
mcv-deploy-relocate-under-pressure,easy,2,stall,loss,23,1818,0,0,0,0,0,8.23,
mcv-deploy-relocate-under-pressure,easy,3,stall,loss,23,1818,0,0,0,0,0,8.23,
mcv-deploy-relocate-under-pressure,easy,4,stall,loss,23,1818,0,0,0,0,0,8.23,
mcv-deploy-relocate-under-pressure,medium,1,stall,loss,25,1803,0,0,0,0,0,8.4,
mcv-deploy-relocate-under-pressure,medium,2,stall,loss,25,1803,0,0,0,0,0,8.4,
mcv-deploy-relocate-under-pressure,medium,3,stall,loss,25,1803,0,0,0,0,0,8.4,
mcv-deploy-relocate-under-pressure,medium,4,stall,loss,25,1803,0,0,0,0,0,8.4,
mcv-deploy-relocate-under-pressure,hard,1,stall,loss,26,1878,0,0,0,0,0,8.76,
mcv-deploy-relocate-under-pressure,hard,2,stall,loss,26,1848,0,0,0,0,0,8.73,
mcv-deploy-relocate-under-pressure,hard,3,stall,loss,26,1878,0,0,0,0,0,8.76,
mcv-deploy-relocate-under-pressure,hard,4,stall,loss,26,1848,0,0,0,0,0,8.73,
mcv-deploy-second-base,easy,1,stall,loss,60,5403,4400,0,4400,0,0,5.44,
mcv-deploy-second-base,easy,2,stall,loss,60,5403,4400,0,4400,0,0,5.44,
mcv-deploy-second-base,easy,3,stall,loss,60,5403,4400,0,4400,0,0,5.44,
mcv-deploy-second-base,easy,4,stall,loss,60,5403,4400,0,4400,0,0,5.44,
mcv-deploy-second-base,medium,1,stall,loss,50,4503,4400,0,4400,0,0,5.44,
mcv-deploy-second-base,medium,2,stall,loss,50,4503,4400,0,4400,0,0,5.44,
mcv-deploy-second-base,medium,3,stall,loss,50,4503,4400,0,4400,0,0,5.44,
mcv-deploy-second-base,medium,4,stall,loss,50,4503,4400,0,4400,0,0,5.44,
mcv-deploy-second-base,hard,1,stall,loss,43,3873,4400,0,4400,0,0,5.44,
mcv-deploy-second-base,hard,2,stall,loss,43,3873,4400,0,4400,0,0,5.44,
mcv-deploy-second-base,hard,3,stall,loss,43,3873,4400,0,4400,0,0,5.44,
mcv-deploy-second-base,hard,4,stall,loss,43,3873,4400,0,4400,0,0,5.44,
mcv-deploy-third-base,easy,1,stall,loss,45,4053,0,0,0,0,0,2.08,
mcv-deploy-third-base,easy,2,stall,loss,45,4053,0,0,0,0,0,2.08,
mcv-deploy-third-base,easy,3,stall,loss,45,4053,0,0,0,0,0,2.08,
mcv-deploy-third-base,easy,4,stall,loss,45,4053,0,0,0,0,0,2.08,
mcv-deploy-third-base,medium,1,stall,loss,50,4503,0,0,0,0,0,1.62,
mcv-deploy-third-base,medium,2,stall,loss,50,4503,0,0,0,0,0,1.62,
mcv-deploy-third-base,medium,3,stall,loss,50,4503,0,0,0,0,0,1.62,
mcv-deploy-third-base,medium,4,stall,loss,50,4503,0,0,0,0,0,1.62,
mcv-deploy-third-base,hard,1,stall,loss,50,4503,0,0,0,0,0,1.86,
mcv-deploy-third-base,hard,2,stall,loss,50,4503,0,0,0,0,0,1.62,
mcv-deploy-third-base,hard,3,stall,loss,50,4503,0,0,0,0,0,1.86,
mcv-deploy-third-base,hard,4,stall,loss,50,4503,0,0,0,0,0,1.62,
mfb-base-1-defend-base-2-build,easy,1,stall,loss,17,1533,0,0,0,0,4,2.63,
mfb-base-1-defend-base-2-build,easy,2,stall,loss,17,1533,0,0,0,0,4,2.63,
mfb-base-1-defend-base-2-build,easy,3,stall,loss,17,1533,0,0,0,0,4,2.63,
mfb-base-1-defend-base-2-build,easy,4,stall,loss,17,1533,0,0,0,0,4,2.63,
mfb-base-1-defend-base-2-build,medium,1,stall,loss,17,1533,0,0,0,0,4,2.63,
mfb-base-1-defend-base-2-build,medium,2,stall,loss,17,1533,0,0,0,0,4,2.63,
mfb-base-1-defend-base-2-build,medium,3,stall,loss,17,1533,0,0,0,0,4,2.63,
mfb-base-1-defend-base-2-build,medium,4,stall,loss,17,1533,0,0,0,0,4,2.63,
mfb-base-1-defend-base-2-build,hard,1,stall,loss,19,1713,0,0,0,0,4,2.71,
mfb-base-1-defend-base-2-build,hard,2,stall,loss,18,1623,0,0,0,0,4,2.71,
mfb-base-1-defend-base-2-build,hard,3,stall,loss,19,1713,0,0,0,0,4,2.71,
mfb-base-1-defend-base-2-build,hard,4,stall,loss,18,1623,0,0,0,0,4,2.71,
mfb-mirror-base-east-west,easy,1,stall,loss,50,4503,1700,0,1700,0,5,4.9,
mfb-mirror-base-east-west,easy,2,stall,loss,50,4503,1700,0,1700,0,5,4.9,
mfb-mirror-base-east-west,easy,3,stall,loss,50,4503,1700,0,1700,0,5,4.9,
mfb-mirror-base-east-west,easy,4,stall,loss,50,4503,1700,0,1700,0,5,4.9,
mfb-mirror-base-east-west,medium,1,stall,loss,34,3063,1700,0,1700,0,3,5.76,
mfb-mirror-base-east-west,medium,2,stall,loss,34,3063,1700,0,1700,0,3,5.76,
mfb-mirror-base-east-west,medium,3,stall,loss,34,3063,1700,0,1700,0,3,5.76,
mfb-mirror-base-east-west,medium,4,stall,loss,34,3063,1700,0,1700,0,3,5.76,
mfb-mirror-base-east-west,hard,1,stall,loss,34,3063,1700,0,1700,0,1,5.64,
mfb-mirror-base-east-west,hard,2,stall,loss,34,3063,1700,0,1700,0,3,5.57,
mfb-mirror-base-east-west,hard,3,stall,loss,34,3063,1700,0,1700,0,1,5.64,
mfb-mirror-base-east-west,hard,4,stall,loss,34,3063,1700,0,1700,0,3,5.57,
mfb-redundant-tech-buildings,easy,1,stall,loss,70,6303,14000,0,14000,0,0,9.0,
mfb-redundant-tech-buildings,easy,2,stall,loss,70,6303,14000,0,14000,0,0,9.0,
mfb-redundant-tech-buildings,easy,3,stall,loss,70,6303,14000,0,14000,0,0,9.0,
mfb-redundant-tech-buildings,easy,4,stall,loss,70,6303,14000,0,14000,0,0,9.0,
mfb-redundant-tech-buildings,medium,1,stall,loss,60,5403,12500,0,12500,0,0,9.0,
mfb-redundant-tech-buildings,medium,2,stall,loss,60,5403,12500,0,12500,0,0,9.0,
mfb-redundant-tech-buildings,medium,3,stall,loss,60,5403,12500,0,12500,0,0,9.0,
mfb-redundant-tech-buildings,medium,4,stall,loss,60,5403,12500,0,12500,0,0,9.0,
mfb-redundant-tech-buildings,hard,1,stall,loss,60,5403,12500,0,12500,0,0,9.0,
mfb-redundant-tech-buildings,hard,2,stall,loss,60,5403,14500,0,14500,0,0,9.03,
mfb-redundant-tech-buildings,hard,3,stall,loss,60,5403,12500,0,12500,0,0,9.0,
mfb-redundant-tech-buildings,hard,4,stall,loss,60,5403,14500,0,14500,0,0,9.03,
mfb-rotating-production-pressure,easy,1,stall,loss,33,2688,6000,0,6000,0,0,6.75,
mfb-rotating-production-pressure,easy,2,stall,loss,33,2688,6000,0,6000,0,0,6.75,
mfb-rotating-production-pressure,easy,3,stall,loss,33,2688,6000,0,6000,0,0,6.75,
mfb-rotating-production-pressure,easy,4,stall,loss,33,2688,6000,0,6000,0,0,6.75,
mfb-rotating-production-pressure,medium,1,stall,loss,23,1728,6000,0,6000,0,0,6.78,
mfb-rotating-production-pressure,medium,2,stall,loss,23,1728,6000,0,6000,0,0,6.78,
mfb-rotating-production-pressure,medium,3,stall,loss,23,1728,6000,0,6000,0,0,6.78,
mfb-rotating-production-pressure,medium,4,stall,loss,23,1728,6000,0,6000,0,0,6.78,
mfb-rotating-production-pressure,hard,1,stall,loss,23,1728,6000,0,6000,0,0,7.85,
mfb-rotating-production-pressure,hard,2,stall,loss,23,1728,6000,0,6000,0,0,7.59,
mfb-rotating-production-pressure,hard,3,stall,loss,23,1728,6000,0,6000,0,0,7.85,
mfb-rotating-production-pressure,hard,4,stall,loss,23,1728,6000,0,6000,0,0,7.59,
mfb-supply-line-link-between-bases,easy,1,stall,loss,26,2343,0,0,0,0,1,5.01,
mfb-supply-line-link-between-bases,easy,2,stall,loss,26,2343,0,0,0,0,1,5.01,
mfb-supply-line-link-between-bases,easy,3,stall,loss,26,2343,0,0,0,0,1,5.01,
mfb-supply-line-link-between-bases,easy,4,stall,loss,26,2343,0,0,0,0,1,5.01,
mfb-supply-line-link-between-bases,medium,1,stall,loss,26,2343,0,0,0,0,3,5.12,
mfb-supply-line-link-between-bases,medium,2,stall,loss,26,2343,0,0,0,0,3,5.12,
mfb-supply-line-link-between-bases,medium,3,stall,loss,26,2343,0,0,0,0,3,5.12,
mfb-supply-line-link-between-bases,medium,4,stall,loss,26,2343,0,0,0,0,3,5.12,
mfb-supply-line-link-between-bases,hard,1,stall,loss,26,2343,0,0,0,4,4,5.76,
mfb-supply-line-link-between-bases,hard,2,stall,loss,26,2343,0,0,0,5,4,5.01,
mfb-supply-line-link-between-bases,hard,3,stall,loss,26,2343,0,0,0,4,4,5.76,
mfb-supply-line-link-between-bases,hard,4,stall,loss,26,2343,0,0,0,5,4,5.01,
mfb-tech-base-vs-economy-base,easy,1,stall,loss,70,6303,4000,0,4000,0,0,2.25,
mfb-tech-base-vs-economy-base,easy,2,stall,loss,70,6303,4000,0,4000,0,0,2.25,
mfb-tech-base-vs-economy-base,easy,3,stall,loss,70,6303,4000,0,4000,0,0,2.25,
mfb-tech-base-vs-economy-base,easy,4,stall,loss,70,6303,4000,0,4000,0,0,2.25,
mfb-tech-base-vs-economy-base,medium,1,stall,loss,70,6303,4000,0,4000,0,0,2.25,
mfb-tech-base-vs-economy-base,medium,2,stall,loss,70,6303,4000,0,4000,0,0,2.25,
mfb-tech-base-vs-economy-base,medium,3,stall,loss,70,6303,4000,0,4000,0,0,2.25,
mfb-tech-base-vs-economy-base,medium,4,stall,loss,70,6303,4000,0,4000,0,0,2.25,
mfb-tech-base-vs-economy-base,hard,1,stall,loss,60,5403,4000,0,4000,0,0,2.25,
mfb-tech-base-vs-economy-base,hard,2,stall,loss,60,5403,4000,0,4000,0,0,2.25,
mfb-tech-base-vs-economy-base,hard,3,stall,loss,60,5403,4000,0,4000,0,0,2.25,
mfb-tech-base-vs-economy-base,hard,4,stall,loss,60,5403,4000,0,4000,0,0,2.25,
mfb-third-base-against-clock,easy,1,stall,loss,70,6303,2400,0,2400,0,0,6.02,
mfb-third-base-against-clock,easy,2,stall,loss,70,6303,2400,0,2400,0,0,6.02,
mfb-third-base-against-clock,easy,3,stall,loss,70,6303,2400,0,2400,0,0,6.02,
mfb-third-base-against-clock,easy,4,stall,loss,70,6303,2400,0,2400,0,0,6.02,
mfb-third-base-against-clock,medium,1,stall,loss,50,4503,1800,0,1800,0,0,6.02,
mfb-third-base-against-clock,medium,2,stall,loss,50,4503,1800,0,1800,0,0,6.02,
mfb-third-base-against-clock,medium,3,stall,loss,50,4503,1800,0,1800,0,0,6.02,
mfb-third-base-against-clock,medium,4,stall,loss,50,4503,1800,0,1800,0,0,6.02,
mfb-third-base-against-clock,hard,1,stall,loss,60,5403,12030,270,12300,0,0,4.42,
mfb-third-base-against-clock,hard,2,stall,loss,60,5403,12030,270,12300,0,0,4.42,
mfb-third-base-against-clock,hard,3,stall,loss,60,5403,12030,270,12300,0,0,4.42,
mfb-third-base-against-clock,hard,4,stall,loss,60,5403,12030,270,12300,0,0,4.42,
mfb-two-base-simultaneous,easy,1,stall,loss,30,2703,2800,0,2800,0,0,2.35,
mfb-two-base-simultaneous,easy,2,stall,loss,30,2703,2800,0,2800,0,0,2.35,
mfb-two-base-simultaneous,easy,3,stall,loss,30,2703,2800,0,2800,0,0,2.35,
mfb-two-base-simultaneous,easy,4,stall,loss,30,2703,2800,0,2800,0,0,2.35,
mfb-two-base-simultaneous,medium,1,stall,loss,21,1893,2800,0,2800,0,0,2.35,
mfb-two-base-simultaneous,medium,2,stall,loss,21,1893,2800,0,2800,0,0,2.35,
mfb-two-base-simultaneous,medium,3,stall,loss,21,1893,2800,0,2800,0,0,2.35,
mfb-two-base-simultaneous,medium,4,stall,loss,21,1893,2800,0,2800,0,0,2.35,
mfb-two-base-simultaneous,hard,1,stall,loss,21,1893,2800,0,2800,0,0,2.42,
mfb-two-base-simultaneous,hard,2,stall,loss,21,1893,2800,0,2800,0,0,2.42,
mfb-two-base-simultaneous,hard,3,stall,loss,21,1893,2800,0,2800,0,0,2.42,
mfb-two-base-simultaneous,hard,4,stall,loss,21,1893,2800,0,2800,0,0,2.42,
mid-concede-vs-hold,easy,1,stall,loss,19,1713,0,0,0,0,5,9.25,
mid-concede-vs-hold,easy,2,stall,loss,19,1713,0,0,0,0,5,9.25,
mid-concede-vs-hold,easy,3,stall,loss,19,1713,0,0,0,0,5,9.25,
mid-concede-vs-hold,easy,4,stall,loss,19,1713,0,0,0,0,5,9.25,
mid-concede-vs-hold,medium,1,stall,loss,19,1713,0,0,0,0,5,9.25,
mid-concede-vs-hold,medium,2,stall,loss,19,1713,0,0,0,0,5,9.25,
mid-concede-vs-hold,medium,3,stall,loss,19,1713,0,0,0,0,5,9.25,
mid-concede-vs-hold,medium,4,stall,loss,19,1713,0,0,0,0,5,9.25,
mid-concede-vs-hold,hard,1,stall,loss,19,1713,0,0,0,0,6,9.4,
mid-concede-vs-hold,hard,2,stall,loss,19,1713,0,0,0,0,6,9.4,
mid-concede-vs-hold,hard,3,stall,loss,19,1713,0,0,0,0,6,9.4,
mid-concede-vs-hold,hard,4,stall,loss,19,1713,0,0,0,0,6,9.4,
mid-economy-under-fire,easy,1,stall,loss,60,5403,22500,0,22500,0,0,8.04,
mid-economy-under-fire,easy,2,stall,loss,60,5403,22500,0,22500,0,0,8.04,
mid-economy-under-fire,easy,3,stall,loss,60,5403,22500,0,22500,0,0,8.04,
mid-economy-under-fire,easy,4,stall,loss,60,5403,22500,0,22500,0,0,8.04,
mid-economy-under-fire,medium,1,stall,loss,21,1893,7000,0,7000,0,3,7.26,
mid-economy-under-fire,medium,2,stall,loss,21,1893,7000,0,7000,0,3,7.26,
mid-economy-under-fire,medium,3,stall,loss,21,1893,7000,0,7000,0,3,7.26,
mid-economy-under-fire,medium,4,stall,loss,21,1893,7000,0,7000,0,3,7.26,
mid-economy-under-fire,hard,1,stall,loss,16,1443,5500,0,5500,0,3,8.04,
mid-economy-under-fire,hard,2,stall,loss,17,1533,5500,0,5500,0,3,8.13,
mid-economy-under-fire,hard,3,stall,loss,16,1443,5500,0,5500,0,3,8.04,
mid-economy-under-fire,hard,4,stall,loss,17,1533,5500,0,5500,0,3,8.13,
mid-tech-switch-on-scout,easy,1,stall,loss,60,5403,4500,0,4500,0,0,10.44,
mid-tech-switch-on-scout,easy,2,stall,loss,60,5403,4500,0,4500,0,0,10.44,
mid-tech-switch-on-scout,easy,3,stall,loss,60,5403,4500,0,4500,0,0,10.44,
mid-tech-switch-on-scout,easy,4,stall,loss,60,5403,4500,0,4500,0,0,10.44,
mid-tech-switch-on-scout,medium,1,stall,loss,70,6303,2700,0,2700,0,0,10.44,
mid-tech-switch-on-scout,medium,2,stall,loss,70,6303,2700,0,2700,0,0,10.44,
mid-tech-switch-on-scout,medium,3,stall,loss,70,6303,2700,0,2700,0,0,10.44,
mid-tech-switch-on-scout,medium,4,stall,loss,70,6303,2700,0,2700,0,0,10.44,
mid-tech-switch-on-scout,hard,1,stall,loss,70,6303,2700,0,2700,0,0,10.44,
mid-tech-switch-on-scout,hard,2,stall,loss,70,6303,2700,0,2700,0,0,10.44,
mid-tech-switch-on-scout,hard,3,stall,loss,70,6303,2700,0,2700,0,0,10.44,
mid-tech-switch-on-scout,hard,4,stall,loss,70,6303,2700,0,2700,0,0,10.44,
navigation-confined-hard-only,easy,1,stall,loss,10,903,0,0,0,0,0,5.82,
navigation-confined-hard-only,easy,2,stall,loss,10,903,0,0,0,0,0,5.82,
navigation-confined-hard-only,easy,3,stall,loss,10,903,0,0,0,0,0,5.82,
navigation-confined-hard-only,easy,4,stall,loss,10,903,0,0,0,0,0,5.82,
navigation-confined-hard-only,medium,1,stall,loss,17,1533,0,0,0,0,0,5.82,
navigation-confined-hard-only,medium,2,stall,loss,17,1533,0,0,0,0,0,5.82,
navigation-confined-hard-only,medium,3,stall,loss,17,1533,0,0,0,0,0,5.82,
navigation-confined-hard-only,medium,4,stall,loss,17,1533,0,0,0,0,0,5.82,
navigation-confined-hard-only,hard,1,stall,loss,30,2703,0,0,0,0,0,5.19,
navigation-confined-hard-only,hard,2,stall,loss,30,2703,0,0,0,0,0,5.19,
navigation-confined-hard-only,hard,3,stall,loss,30,2703,0,0,0,0,0,5.19,
navigation-confined-hard-only,hard,4,stall,loss,30,2703,0,0,0,0,0,5.19,
perception-count-the-threat-small-k,easy,1,stall,loss,25,2253,0,0,0,0,0,2.69,
perception-count-the-threat-small-k,easy,2,stall,loss,25,2253,0,0,0,0,0,2.69,
perception-count-the-threat-small-k,easy,3,stall,loss,25,2253,0,0,0,0,0,2.69,
perception-count-the-threat-small-k,easy,4,stall,loss,25,2253,0,0,0,0,0,2.69,
perception-count-the-threat-small-k,medium,1,stall,loss,32,2883,0,0,0,0,0,2.69,
perception-count-the-threat-small-k,medium,2,stall,loss,32,2883,0,0,0,0,0,2.69,
perception-count-the-threat-small-k,medium,3,stall,loss,32,2883,0,0,0,0,0,2.69,
perception-count-the-threat-small-k,medium,4,stall,loss,32,2883,0,0,0,0,0,2.69,
perception-count-the-threat-small-k,hard,1,stall,loss,39,3513,0,0,0,0,0,2.69,
perception-count-the-threat-small-k,hard,2,stall,loss,39,3513,0,0,0,0,0,2.69,
perception-count-the-threat-small-k,hard,3,stall,loss,39,3513,0,0,0,0,0,2.69,
perception-count-the-threat-small-k,hard,4,stall,loss,39,3513,0,0,0,0,0,2.69,
perception-count-the-threat,easy,1,stall,loss,27,2433,2000,0,2000,0,0,6.16,
perception-count-the-threat,easy,2,stall,loss,27,2433,2000,0,2000,0,0,6.16,
perception-count-the-threat,easy,3,stall,loss,27,2433,2000,0,2000,0,0,6.16,
perception-count-the-threat,easy,4,stall,loss,27,2433,2000,0,2000,0,0,6.16,
perception-count-the-threat,medium,1,stall,loss,40,3603,2400,0,2400,0,0,6.91,
perception-count-the-threat,medium,2,stall,loss,40,3603,2400,0,2400,0,0,6.91,
perception-count-the-threat,medium,3,stall,loss,40,3603,2400,0,2400,0,0,6.91,
perception-count-the-threat,medium,4,stall,loss,40,3603,2400,0,2400,0,0,6.91,
perception-count-the-threat,hard,1,stall,loss,40,3603,2400,0,2400,0,0,6.91,
perception-count-the-threat,hard,2,stall,loss,40,3603,2400,0,2400,0,0,6.91,
perception-count-the-threat,hard,3,stall,loss,40,3603,2400,0,2400,0,0,6.91,
perception-count-the-threat,hard,4,stall,loss,40,3603,2400,0,2400,0,0,6.91,
perception-frontier-reading,easy,1,stall,loss,25,2253,0,0,0,0,0,3.28,
perception-frontier-reading,easy,2,stall,loss,25,2253,0,0,0,0,0,3.28,
perception-frontier-reading,easy,3,stall,loss,25,2253,0,0,0,0,0,3.28,
perception-frontier-reading,easy,4,stall,loss,25,2253,0,0,0,0,0,3.28,
perception-frontier-reading,medium,1,stall,loss,32,2883,0,0,0,0,0,3.28,
perception-frontier-reading,medium,2,stall,loss,32,2883,0,0,0,0,0,3.28,
perception-frontier-reading,medium,3,stall,loss,32,2883,0,0,0,0,0,3.28,
perception-frontier-reading,medium,4,stall,loss,32,2883,0,0,0,0,0,3.28,
perception-frontier-reading,hard,1,stall,loss,39,3513,0,0,0,0,0,2.82,
perception-frontier-reading,hard,2,stall,loss,39,3513,0,0,0,0,0,3.28,
perception-frontier-reading,hard,3,stall,loss,39,3513,0,0,0,0,0,2.82,
perception-frontier-reading,hard,4,stall,loss,39,3513,0,0,0,0,0,3.28,
perception-target-vs-fog,easy,1,stall,loss,23,2073,0,0,0,0,0,3.09,
perception-target-vs-fog,easy,2,stall,loss,23,2073,0,0,0,0,0,3.09,
perception-target-vs-fog,easy,3,stall,loss,23,2073,0,0,0,0,0,3.09,
perception-target-vs-fog,easy,4,stall,loss,23,2073,0,0,0,0,0,3.09,
perception-target-vs-fog,medium,1,stall,loss,26,2343,0,0,0,0,0,3.09,
perception-target-vs-fog,medium,2,stall,loss,26,2343,0,0,0,0,0,3.09,
perception-target-vs-fog,medium,3,stall,loss,26,2343,0,0,0,0,0,3.09,
perception-target-vs-fog,medium,4,stall,loss,26,2343,0,0,0,0,0,3.09,
perception-target-vs-fog,hard,1,stall,loss,30,2703,0,0,0,0,0,3.09,
perception-target-vs-fog,hard,2,stall,loss,30,2703,0,0,0,0,0,3.09,
perception-target-vs-fog,hard,3,stall,loss,30,2703,0,0,0,0,0,3.09,
perception-target-vs-fog,hard,4,stall,loss,30,2703,0,0,0,0,0,3.09,
power-budget-online,easy,1,stall,loss,70,6303,8200,0,8200,0,0,14.77,
power-budget-online,easy,2,stall,loss,70,6303,8200,0,8200,0,0,14.77,
power-budget-online,easy,3,stall,loss,70,6303,8200,0,8200,0,0,14.77,
power-budget-online,easy,4,stall,loss,70,6303,8200,0,8200,0,0,14.77,
power-budget-online,medium,1,stall,loss,67,6033,8500,0,8500,0,0,14.77,
power-budget-online,medium,2,stall,loss,67,6033,8500,0,8500,0,0,14.77,
power-budget-online,medium,3,stall,loss,67,6033,8500,0,8500,0,0,14.77,
power-budget-online,medium,4,stall,loss,67,6033,8500,0,8500,0,0,14.77,
power-budget-online,hard,1,stall,loss,67,6033,8500,0,8500,0,0,12.22,
power-budget-online,hard,2,stall,loss,67,6033,8500,0,8500,0,0,14.77,
power-budget-online,hard,3,stall,loss,67,6033,8500,0,8500,0,0,12.22,
power-budget-online,hard,4,stall,loss,67,6033,8500,0,8500,0,0,14.77,
proc-checklist-no-deviation,easy,1,stall,loss,33,2973,0,0,0,0,0,22.7,
proc-checklist-no-deviation,easy,2,stall,loss,33,2973,0,0,0,0,0,22.7,
proc-checklist-no-deviation,easy,3,stall,loss,33,2973,0,0,0,0,0,22.7,
proc-checklist-no-deviation,easy,4,stall,loss,33,2973,0,0,0,0,0,22.7,
proc-checklist-no-deviation,medium,1,stall,loss,43,3873,0,0,0,0,0,22.7,
proc-checklist-no-deviation,medium,2,stall,loss,43,3873,0,0,0,0,0,22.7,
proc-checklist-no-deviation,medium,3,stall,loss,43,3873,0,0,0,0,0,22.7,
proc-checklist-no-deviation,medium,4,stall,loss,43,3873,0,0,0,0,0,22.7,
proc-checklist-no-deviation,hard,1,stall,loss,50,4503,0,0,0,0,0,26.15,
proc-checklist-no-deviation,hard,2,stall,loss,50,4503,0,0,0,0,0,22.7,
